parcelid
0300A00070000000
0299C00002000000
0373E00078000000
0372P00024000000
0300B00264000000
0300H00018000000
0373J00089000000
0298S00188000000
0299N00158000000
0374B00209000000
0298P00166000000
0300G00100000000
0298P00004000000
0299R00048000000
0298N00086000000
0299M00064000000
0373A00100000000
0300S00042000000
0299N00020000000
0373F00285000000
0300H00041000000
0299K00053000000
0373F00120000000
0299B00158000000
0373R00058000000
0299R00124000000
0374A00176000000
0373A00134000000
0300M00102000000
0373J00179000000
0300M00026000000
0299D00105000000
0298M00105000000
0373J00192000000
0373R00086000000
0374A00287000000
0234H00042000000
0372J00324000000
0373E00157000000
0299C00045000000
0374B00047000000
0372N00260070400
0373J00020000000
0234H00154000000
0373E00065000000
0299B00174000000
0300C00014000000
0298R00036000000
0373R00052000000
0299K00038000000
0300C00120000000
0373E00203000000
0234M00220000000
0299C00087000A00
0373E00030000000
0299J00178000000
0299N00056000000
0300D00205051000
0234M00216000000
0373N00282000000
0234G00302000000
0299J00014000000
0234G00312000000
0300A00012000000
0299E00158000000
0373E00153000000
0299B00020000000
0374B00268000000
0234H00046000000
0299M00076000000
0299F00094000000
0372E00080000000
0298K00104000000
0299A00001010500
0235D00028000000
0299L00184000000
0298R00088000000
0234H00060000000
0373F00229000000
0234M00076000000
0234S00010000000
0373P00051000000
0373F00113000000
0299E00160000000
0299A00002010600
0300D00205040700
0373J00107000000
0373B00090000000
0298P00184000000
0373J00151000000
0373B00086000000
0299D00093000000
0373R00028000000
0300S00018000000
0299L00126000000
0374F00065000000
0374B00028000000
0299K00136000000
0299M00274000000
0374A00250000000
0373B00066000000
0298M00160000000
0373J00003000000
0300F00014000000
0373P00025000000
0298R00135000000
0373N00214000000
0300S00066000000
0299K00050000000
0373F00140000900
0374A00162000000
0299M00008000000
0373N00063000000
0299B00082000000
0373J00021000000
0372N00290000000
0373K00229000000
0300H00011000000
0299G00106000000
0299H00071000000
0299P00030000000
0373B00144000000
0299C00059000000
0234L00368000000
0300B00150000000
0299E00006000000
0299A00121000000
0299L00010000000
0373N00017000000
0373F00274000000
0234H00080000000
0299G00072000100
0299P00144000000
0373E00257000000
0373J00095000000
0373F00008000000
0299F00074000000
0373P00014000000
0373F00164000000
0372J00332000000
0299N00060000000
0299P00038000000
0299D00028000000
0373L00070000000
0299M00086000000
0299G00081000000
0234D00075000000
0234M00054000000
0372E00096000000
0373J00178000000
0299D00210000000
0299K00132000000
0299K00066000000
0374B00042000000
0299K00103000000
0374A00213000000
0234M00016000000
0373P00060000000
0373F00140000800
0300D00022000000
0299R00042000000
0374B00116000000
0300A00060000000
0373P00058000000
0234M00074000000
0373E00255000000
0300D00205030200
0374B00096000000
0299G00113000000
0299M00074000000
0373J00232000000
0299D00192000000
0300S00008000000
0373A00048000000
0299N00076000000
0299S00070000000
0372E00094000000
0299J00065000000
0299E00176000000
0299M00108000000
0373E00163000000
0299N00008000000
0234M00154000000
0372A00050000000
0299L00170000000
0300M00032000000
0299H00178000000
0234S00074000000
0374B00154000000
0299P00190000002
0234M00116000000
0373J00034000000
0372J00122000000
0234M00096000000
0299D00194000000
0299M00098000000
0374A00184000000
0372N00020000000
0373J00038000000
0373J00158000100
0299N00130000000
0300C00086000000
0299S00110000000
0374B00049000000
0298F00300000000
0299C00068000000
0373B00056000000
0299N00048000000
0299C00061000000
0300B00096000000
0299B00076000000
0374E00050000000
0373A00068000000
0234M00024000000
0372N00260070300
0298K00036000000
0298N00058000000
0374F00067000000
0234M00044000000
0374A00285000000
0373F00266000000
0373F00099000000
0234L00370000000
0373A00042000000
0298P00122000000
0373A00094000000
0373J00218000000
0300B00048000000
0372J00186000000
0300M00054000000
0234H00064000000
0299F00108000000
0373N00086000000
0373A00156000000
0373J00175000000
0300B00052000000
0300M00140000000
0373J00187000000
0299H00012000000
0299L00014000000
0299C00028000000
0373R00062000000
0299S00158000000
0373B00058000000
0373B00055000000
0373P00264000000
0234H00016000000
0374A00205000000
0373F00163000000
0373F00046000000
0373R00060000000
0372N00010000000
0299B00246000100
0299E00120000000
0372J00226000000
0300D00205030900
0299G00144000000
0299D00204000000
0373E00098000000
0372N00260020400
0372N00316000000
0234M00088000000
0299K00126000000
0372P00056000000
0299P00142000000
0373E00280000000
0300M00055000000
0299J00084000000
0300D00205050900
0373E00186000000
0372N00292000000
0373E00119000000
0299D00021000000
0234H00150000000
0234M00138000001
0300C00038000000
0373E00254000000
0373E00037000000
0373A00186000000
0373P00069000000
0374B00051000000
0299P00014000000
0234H00070000000
0372J00190000000
0372E00088000000
0373E00220000000
0300M00077000000
0372N00080000000
0372N00016000000
0298R00132000000
0373B00050000001
0372N00056000000
0299B00080000000
0300M00065000000
0374F00055000000
0299H00063000000
0300D00205000900
0299S00202000000
0299N00200000000
0373F00126000000
0373N00200000000
0300S00059000000
0373J00050000000
0298K00025000000
0300B00128000000
0374A00179000000
0374B00111000000
0298R00140000000
0299G00112000000
0372N00208000000
0373N00036000000
0299G00074000000
0299B00246000000
0299P00152000000
0299S00030000000
0234S00090000000
0373A00130000000
0374A00036000000
0372N00286000000
0300A00068000000
0298S00050000000
0234H00054000000
0373F00257000000
0300M00051000000
0300B00078000000
0299S00232000000
0234M00148000000
0299L00026000000
0298P00054000000
0300M00024000000
0374A00296000000
0299A00102000000
0298N00002000000
0299H00051000000
0299M00168000000
0299C00106000000
0373N00030000000
0299S00098000000
0299H00106000000
0234M00206000000
0298P00114000000
0373J00088000000
0373A00025000000
0373F00031000000
0298S00190000000
0373F00140001500
0298F00282000000
0374B00136000000
0372N00202000000
0373P00243000000
0374B00043000000
0300A00028000000
0299B00065000000
0373J00117000000
0299D00134000000
0299A00046000000
0374A00261000000
0373A00028000000
0299B00008000000
0298N00084000000
0373F00066000000
0299B00154000000
0300B00058000000
0234S00128000000
0299D00148000000
0374A00092000000
0372J00110000000
0298P00118000000
0300S00058000000
0299M00066000000
0299G00076000000
0373N00092000000
0373E00064000000
0373J00115000000
0372E00068000000
0300A00234000000
0373A00029000000
0373R00092000000
0299L00048000000
0373J00138000000
0299S00132000000
0373E00133000000
0299M00060000000
0373E00054000000
0373A00002000000
0299S00108000000
0235D00030000000
0299B00024000000
0373R00036000000
0373A00026000000
0234M00010000000
0299R00040000000
0373E00236000000
0374B00280000000
0373N00066000000
0234M00156000000
0298R00064000000
0373E00165000000
0299F00116000000
0298S00089000000
0374A00177000000
0373F00074001900
0299K00176000000
0300G00096000000
0298P00078000000
0234H00012000000
0373F00176000000
0300B00196000000
0299K00047000000
0299B00004000000
0373E00149000000
0373A00004000000
0298P00034000000
0373J00230000000
0300M00048000000
0373E00183000000
0300H00052000000
0299D00218000000
0299L00034000000
0300M00178000000
0299L00038000000
0298S00132000000
0300M00119000000
0373B00093000000
0298R00044000000
0373J00195000000
0298S00065000000
0373N00034000000
0299H00008000000
0299M00054000000
0300B00136000000
0373A00174000000
0234M00052000000
0298J00004000000
0299C00033000000
0373R00100000000
0373J00225000000
0299S00054000000
0374B00164000000
0373F00196000000
0373J00194000000
0373F00016000000
0298M00140000000
0372E00066000000
0373J00171000000
0373E00142000000
0234H00206000000
0300M00076000000
0298P00070000000
0300D00205030600
0299B00176000000
0373F00187000000
0234M00168000000
0300M00139000000
0299N00106000000
0373F00074002600
0371N00005000000
0299G00099000000
0300M00250000000
0299S00196000000
0299D00090000000
0373A00200000000
0372N00312000000
0373E00238000000
0373P00084000000
0299M00106000002
0373J00125000000
0234S00040000000
0298P00130000000
0298N00031000000
0300D00004000000
0374A00147000000
0373J00036000000
0374C00210000000
0300G00130000000
0299B00086000000
0299E00174000000
0373E00071000000
0373E00121000000
0373P00029000000
0299G00014000000
0300D00205010500
0372N00096000000
0373A00114000000
0299M00286000000
0374A00180000000
0372J00104000000
0373F00048000000
0234S00096000000
0373A00208000000
0299K00078000000
0373E00256000000
0298K00010000000
0300A00026000000
0300H00050000000
0299P00102000000
0300M00066000000
0372J00120000000
0372A00016000000
0372J00170000000
0372N00042000000
0373E00096000000
0234S00092000000
0300M00095000000
0373A00160000000
0373F00043000000
0299E00071000000
0299M00280000000
0300B00260000000
0298P00138000000
0299E00072000000
0373E00190000000
0373R00018000000
0299P00104000000
0373L00065000000
0299D00224000000
0374B00183000000
0300D00310000000
0373E00181000000
0299S00192000000
0298N00008000000
0234H00228000000
0373R00012000000
0300H00400000000
0234M00210000000
0300B00212000000
0299S00032000000
0372J00154000000
0234S00058000000
0299N00100000000
0234M00204000000
0298R00010000000
0298R00006000000
0373P00094000000
0300B00198000000
0374B00130000000
0372E00010000000
0300D00205050500
0299K00144000000
0299S00048000000
0373F00197000000
0300M00128000000
0299P00170000000
0373J00114000000
0234H00196000000
0372N00260080100
0299N00016000000
0234H00166000000
0299S00036000000
0374B00090000000
0234S00028000000
0299J00080000000
0373F00173000000
0373N00224000000
0299D00008000000
0374A00269000000
0372N00014000000
0373P00006000000
0373E00074000000
0374B00118000000
0373F00025000000
0234H00169000000
0373R00008000000
0373F00259000000
0374B00124000000
0298M00120000000
0300D00205040200
0373F00140001100
0300B00054000000
0299J00050000000
0300B00076000000
0234H00072000000
0373B00081000000
0300D00205031400
0299S00092000000
0234H00163000000
0300H00060000000
0372N00112000000
0373E00247000000
0300D00205011400
0299C00156000000
0299B00192000000
0299S00026000000
0299S00064000000
0373J00112000000
0373A00012000000
0374B00062000000
0373R00024000000
0373A00052000000
0298K00008000000
0373R00038000000
0299S00078000000
0299H00184000000
0373K00238000000
0373A00024000000
0373R00030000000
0373F00140001600
0372N00088000000
0298R00138000000
0299B00040000000
0373E00104000000
0299K00116000000
0373N00065000000
0299L00160000000
0374B00216000000
0298P00010000000
0299R00036000000
