parcelid
0178F00001000000
0178L00170000000
0177P00094000000
0234N00031000000
0235J00107000000
0235P00168000000
0178L00239000000
0178E00234000000
0235J00152000000
0235B00034000000
0235K00025000000
0178B00154000000
0178C00142000000
0235R00204000000
0234P00165230500
0177B00198000000
0178G00244000000
0235P00309000000
0176P00297000200
0235L00320000000
0177F00172000000
0177S00258030400
0235E00045000000
0178H00157000000
0235J00188000000
0235A00118000000
0177S00158000000
0178C00151000000
0178H00006000000
0178L00006000000
0178L00041000000
0178B00060000000
0178J00068000000
0234N00325000000
0235G00071000000
0235E00378000000
0235J00098000000
0235A00222000000
0235P00165000000
0234K00075000000
0178B00285000400
0177F00114000000
0234P00165130700
0178B00078000000
0178A00240000000
0177S00176000000
0178B00033000000
0235B00138000000
0234J00122000000
0235J00223000000
0178A00310000000
0177P00260000000
0178A00227000000
0178L00310000000
0178B00075000000
0235R00228000000
0235B00295000000
0235A00275000000
0178B00026000000
0236C00068000000
0235R00262000000
0234P00036000000
0178D00296000000
0178A00212000000
0177F00180000000
0234P00165480400
0177S00079000000
0235C00270000000
0178K00029000000
0178F00276000000
0178C00025000000
0177S00179000000
0177S00277000000
0178H00029000000
0178A00152000000
0177P00100000000
0235E00122000000
0178L00302000000
0177A00022000000
0177S00156000000
0177N00273000000
0178D00330000001
0177S00090000000
0178L00100000000
0178C00107000000
0178E00263000000
0235E00069000000
0235E00275000000
0178A00230000000
0235L00328000000
0235C00273000000
0178H00156000000
0234N00001000000
0178K00001000000
0235P00339000000
0178F00229000000
0177R00090000000
0235G00073000000
0176N00080000000
0177J00057000000
0177K00056000000
0234P00165290200
0177R00121000000
0178M00034000000
0178D00287000000
0234P00165240500
0178E00254000000
0235A00343000000
0235A00093000000
0235J00285000000
0234N00051000000
0235E00005000000
0177N00286000000
0178E00198000000
0178H00160000000
0178L00337000000
0235P00244000000
0177N00269000000
0178B00285001200
0178B00127000000
0178H00253000000
0178B00285001300
0178L00308000000
0178D00055000000
0178A00332000000
0235A00198000000
0178D00330000000
0178D00172000000
0178A00262000000
0177R00063000000
0235E00256000000
0178H00202000000
0235G00020000000
0178H00209000000
0235F00019000000
0178M00126000000
0235J00134000001
0177E00298000000
0178G00034000000
0177E00257000000
0177A00017000000
0178G00296000000
0234F00150000000
0178L00227000000
0178F00272000000
0176P00297000300
0234N00035000000
0235E00216000000
0235R00234000000
0178L00113000000
0234P00165190100
0178E00042000000
0178G00080000000
0178C00027000000
0235G00048000000
0177P00160000000
0178G00166000000
0178H00170000000
0178D00225000000
0235J00224000000
0235B00253000000
0178L00166000000
0178H00027000000
0177E00218000000
0235A00154000000
0177E00265000000
0177F00136000000
0234P00165260800
0178G00100000000
0177B00210000000
0235B00072000000
0235L00330000000
0235B00261000000
0235N00362000000
0178L00076000000
0178E00022000000
0178C00139000000
0178M00046000000
0235A00297000000
0235E00214000000
0234P00001000000
0178H00150000000
0235A00113000000
0235P00119000000
0177F00156000000
0235A00059000000
0178B00058000000
0178A00312000000
0178E00118000000
0234J00135000100
0235A00291000000
0178H00070000000
0234K00152000000
0235P00277000000
0234J00368000000
0178K00048000000
0235R00120000000
0177N00281000000
0177P00068000000
0235B00009000000
0235E00288000000
0177B00140000000
0235B00323000000
0235P00283000000
0177N00223000000
0235L00332000000
0178A00112000000
0234K00042000000
0178D00104000000
0234N00256000000
0234N00239000000
0178D00257000000
0177P00316000000
0178R00275000000
0235A00057000000
0234K00216000000
0235R00032000000
0178E00122000000
0178G00192000000
0178G00119000002
0178G00072000000
0234P00310000000
0178A00145000500
0235P00164000000
0178D00057000000
0234P00165731000
0178A00106000000
0177M00138000000
0178H00084000000
0177N00283000000
0235N00356000000
0178A00249000000
0178A00148000100
0178D00308000000
0178A00324000000
0178F00064000000
0177S00228000000
0235P00222000000
0178B00112000000
0177M00146000000
0234J00009000000
0235J00249000000
0178H00117000000
0178E00028000000
0234K00190000000
0178L00115000000
0177K00036000000
0235B00142000000
0178G00056000000
0178E00155000000
0177R00238000000
0177B00171000000
0235P00020000000
0177L00044000000
0178M00050000000
0235F00120000000
0178B00125000000
0178D00110000000
0178F00149000000
0235J00145000000
0235B00134000000
0178G00280000000
0178H00094000000
0235G00066000000
0235J00251000000
0234P00165170700
0234N00100000000
0178F00270000000
0177R00103000000
0178E00152000000
0235G00032000000
0234N00026000000
0235J00010000000
0177R00094000000
0235P00073000000
0235R00007000000
0235E00280000000
0178G00053000000
0178G00078000000
0177S00259000000
0178G00101000000
0177R00276000000
0177N00145000000
0177S00098000000
0177F00284000000
0235J00304000000
0178L00074000000
0178G00074000000
0235K00030000000
0178C00064000000
0234N00260000000
0177S00246000000
0235A00330000000
0234P00120000000
0235E00091000000
0235A00219000000
0178B00082000000
0178M00096000000
0235J00178000000
0234P00165170600
0178D00167000000
0178M00004000000
0235J00036000000
0178D00255000000
0178R00054000000
0178H00077000000
0235A00009000000
0177S00203000000
0177R00249000000
0178D00046000000
0234R00100000000
0177S00283000000
0177F00306000000
0177N00135000000
0178D00175000000
0178A00135000000
0177J00071000000
0178D00294000000
0177M00154000000
0235B00162000000
0234K00085000000
0178G00087000000
0178G00232000000
0178H00214000000
0178G00308000000
0178B00208000000
0178K00026000000
0235E00179000000
0235F00090000000
0177R00222000000
0178F00033000000
0178F00008000000
0178D00163000000
0235K00102000000
0178L00080000000
0178L00049000400
0178C00021000000
0177R00116000000
0178D00270000000
0178R00275000900
0235P00282000000
0235R00130000000
0235E00294000000
0178G00152000000
0235E00133000000
0235G00093000000
0234N00039000000
0178G00090000000
0235E00046000000
0178L00088000000
0178G00002000000
0178D00275000000
0178L00121000000
0178B00246000000
0177P00264000000
0177R00024000000
0177S00069000000
0235N00384000000
0235A00002000000
0178K00034000000
0178G00167000000
0177R00213000000
0235J00247000000
0177R00106000000
0178E00127000000
0235J00005000000
0235G00097000000
0235A00095000000
0177F00250000000
0235P00160000000
0235P00332000000
0178D00129000000
0235P00021000000
0177N00330000000
0177F00254000000
0177R00005000000
0177P00241000000
0177B00212000000
0178L00138000000
0177K00039000000
0234N00254000000
0178H00309000000
0235E00190000000
0235B00170000000
0235J00170000000
0235R00198000000
0235P00224000000
0177S00242000000
0177N00198000000
0177F00288000000
0177S00133000000
0235E00116000000
0235G00095000000
0177P00050000000
0235B00148000000
0177R00102000100
0178F00152000000
0234J00135000000
0178H00079000000
0177S00240000000
0178D00034000000
0178G00272000000
0178J00078000000
0235E00272000000
0177P00150000000
0177P00286000000
0235J00320000000
0178B00285000200
0178H00066000000
0178D00235000000
0178G00181000000
0178F00190000000
0235E00194000000
0178B00240000000
0178M00112000000
0177A00021000000
0235E00291000000
0235B00006000000
0177F00326000000
0235R00240000000
0177P00158000000
0177N00238000000
0235P00098000000
0235E00334000000
0178D00202000000
0178D00177000000
0235P00152000000
0234N00125000000
0234P00165791000
0235R00005000000
0178F00090000000
0235J00209000000
0177F00152000000
0235J00165000000
0234K00185000000
0177A00034000000
0178F00186000000
0178A00356000000
0178B00140000000
0178G00174000000
0234P00165350900
0234K00056000000
0178G00094000000
0178D00306000000
0178G00207000000
0178D00107000000
0235P00330000000
0235F00206000000
0177P00009000000
0178E00253000000
0178A00348000000
0178E00237000000
0234P00165731100
0235J00230000000
0178G00214000000
0235P00293000000
0178G00108000000
0178H00041000000
0177P00008000000
0178C00073000000
0178F00140000000
0178F00018000000
0178J00087000000
0178M00022000000
0235R00122000000
0177F00235000000
0235E00229000000
0177B00162000000
0177K00013000000
0235J00113000000
0235J00135000000
0235A00279000000
0178K00050000000
0177J00062000000
0177F00190000000
0177S00121000000
0177S00157000000
0178J00081000000
0235P00061000000
0234N00106000000
0235A00145000000
0177N00151000000
0235A00281000000
0234J00164000000
0178L00319000000
0234F00284000000
0177E00293000000
0235A00130000000
0178L00048000000
0177N00106000000
0235P00295000000
0178A00276000000
0235G00079000000
0235E00136000000
0234K00030000000
0234P00046000000
0178M00122000000
0177K00020000000
0178C00012000000
0234J00355000000
0177N00305000000
0178L00058000000
0178F00076000000
0177S00068000000
0235B00272000000
0235E00246000000
0178H00273000000
0235A00181000000
0177A00038000000
0177N00104000000
0177E00189000000
0178F00150000000
0234K00158000000
0178H00200000000
0178M00099000000
0234N00310000000
0177S00092000000
0177F00322000000
0178H00223000000
0178K00056000000
0234K00125000000
0177A00045000000
0178C00162000000
0177F00191000000
0235P00030000000
0178D00197000000
0235J00095000000
0178G00092000000
0235A00109000000
0235F00089000000
0177R00205000000
0178A00316000000
0178H00265000000
0178D00224000000
0235B00236000000
0178H00008000000
0178A00140000A00
0235B00140000000
0178H00221000000
0235N00352000000
0178M00040000000
0178L00223000000
0178L00277000000
0178E00046000000
0235J00060000000
0178H00055000000
0235J00078000000
0235A00278000000
0235P00268000000
0236C00030000000
0177N00295000000
0235J00115000000
0235B00050000000
0178H00155000000
0235E00034000001
0234E00185000000
0234P00165000000
0235E00302000000
0178D00048000000
0234P00029000000
0177B00230000000
0235A00004000000
0177R00244000000
0177S00041000000
0235R00278000000
0234P00007000000
0235G00062000000
0177F00294000000
0178F00138000000
0235B00125000000
0234J00160000000
0234J00105000000
0177E00256000000
0234P00165430300
0235L00318000000
0178D00283000000
0178G00155000000
0177S00143000000
0235E00367000000
0235P00299000000
0235P00292000000
0235P00040000000
0235E00117000000
0177P00097000000
0177B00138000000
0178B00024000000
0234P00165250200
0177E00283000000
0234J00156000000
0178D00278000000
0235P00081000000
0178L00067000000
0177P00142000000
0235E00282000000
0235J00196000000
0234J00362000000
0235R00046000000
0236C00025000000
0178E00236000000
0235P00202000000
0234N00130000000
0177E00258000000
0235E00082000000
0177E00282000000
0178H00197000000
0178L00116000000
0235P00303000000
0177S00161000000
0235J00030000000
0234J00350000000
0235J00158000000
0178K00007000000
0177B00222000000
0177S00125000000
0235P00234000000
0178L00225000000
0234J00158000000
0235J00314000000
0177E00198000000
0235L00290000000
0234J00050000000
0178D00082000000
0178F00006000000
0177M00172000000
0234P00165181200
0234J00132000000
0178B00260000000
0177F00261000000
0235P00250000001
0177F00324000000
0235A00309000000
0235J00190000000
0235C00253000000
0235N00300000000
0176N00075000000
0178G00024000000
0178G00138000000
0178D00008000000
0177S00123000000
0178B00285000700
0235J00175000000
0178A00125000000
0176P00304000000
0178L00052000000
0177A00090000000
0235J00245000000
0234P00062000000
0178B00182000000
0177S00129000000
0235R00060000000
0178B00137000000
0178C00164000000
0177S00021000000
0177E00270000000
0234P00165170100
0178F00227000000
0178B00071000000
0177M00122000000
0235F00150000000
0177B00134000000
0178K00035000000
0178E00190000000
0177N00113000000
0178G00144000000
0235R00186000000
0177J00045000000
0178H00219000000
0178C00005000100
0235E00368000000
0178A00266000000
0235A00326000000
0178G00276000000
0235A00022000000
0235P00023000000
0177R00228000000
0235A00172000000
0234N00072000000
0177E00280000000
0177R00052000000
0178D00137000001
0178F00056000000
0178F00228000000
0235A00282000000
0178M00205000000
0177R00009000000
0177R00007000000
0235R00254000000
0234K00044000000
0177K00044000000
0177K00038000000
0178L00339000000
0178H00071000000
0178H00229000000
0177P00095000000
0178B00252000000
0235F00016000000
0178L00361000000
0178D00065000001
0177R00140000000
0177P00278000000
0177J00060000000
0178L00297000000
0178R00064000000
0178G00045000000
0178B00097000000
0234P00165610300
0177B00180000000
0178E00106000000
0235F00092000000
0234J00022000000
0178E00095000000
0235A00116000000
0178L00196000000
0178E00091000000
0235P00108000000
0235R00286000000
0177B00188000000
0235A00280000000
0235P00300000000
0178F00179000000
0234K00156000000
0234P00165490400
0177P00298000000
0177N00206000000
0177P00034000000
0178E00137000000
0177S00053000000
0177R00018000000
0178C00033000000
0178F00046000000
0177M00123000000
0178B00282000000
0178L00204000000
0178M00057000000
0178D00307000000
0177S00031000000
0177A00080000000
0235J00008000000
0235A00233000000
0177N00222000000
0178F00155000000
0235G00054000000
0177N00144000000
0176N00078000000
0235A00214000000
0176N00081000000
0178P00005000000
0234N00117000000
0235A00335000000
0178L00331000000
0178B00104000000
0178F00264000000
0178G00055000000
0234K00021000000
0235R00020000000
0235E00121000000
0178D00221000000
0235A00085000000
0178E00256000000
0178F00170000000
0178L00322000000
0234N00302000000
0178A00245000000
0177S00204000000
0235A00141000000
0178L00164000000
0177R00268000000
0234N00312000000
0235P00106000000
0178B00150000000
0235P00175000000
0235R00047000000
0177R00006000000
0234P00165140100
0235L00262000000
0177R00003000000
0177E00195000000
0178L00150000000
0177P00322000000
0235P00191000000
0235J00260000000
0235R00252000000
0235A00190000000
0235K00210000000
0178E00186000000
0178A00360000000
0235B00206000000
0178M00026000000
0236C00090000000
0177S00023000000
0178G00190000000
0234J00044000000
0177P00284000000
0178G00038000000
0178K00027000000
0177M00158000000
0235A00014000000
0178D00080000000
0235E00148000000
0234J00100000000
0178C00010000000
0234F00280000000
0177S00243000000
0234K00212000000
0178C00044000000
0177P00039000000
0177N00146000000
0234N00182000000
0177F00292000000
0178D00043000000
0235A00045000000
0178E00226000000
0235E00362000000
0178C00250000000
0234N00138000000
0177J00069000000
0177S00008000000
0178B00089000000
0235R00151000000
0234P00059000000
0177E00213000000
0178D00290000000
0234N00320000000
0177K00054000000
0235R00180000000
0234N00041000000
0234N00168000000
0235P00218000000
0177R00279000000
0235A00264000000
0234N00218000000
0178E00206000000
0235J00082000000
0177A00011000000
0235B00080000000
0235A00183000000
0235E00011000000
0235F00220000000
0235A00200000000
0235A00339000000
0178D00318000000
0177N00322000000
0234P00165791100
0176P00306000000
0178H00308000000
0235F00155000000
0235E00274000000
0176N00074000000
0234P00005000000
0178F00042000000
0178L00360000000
0234J00040000000
0235G00019000000
0234J00360000000
0177P00262000000
0177P00221000000
0178F00074000000
0178D00130000000
0178B00010000000
0235E00314000000
0235E00191000000
0235F00079000000
0178H00131000000
0178L00190000000
0178L00307000000
0235B00015000000
0178K00047000000
0235L00312000000
0235F00180000000
0235J00227000000
0178A00354000000
0177R00015000000
0234K00023000000
0235A00216000000
0235E00114000000
0178A00352000000
0235A00274000000
0178M00077000000
0235G00089000000
0235P00071000000
0234J00082000000
0177P00069000000
0178L00117000000
0235J00229000000
0177R00168000000
0178B00239000000
0234J00104000000
0177P00130000000
0177P00105000000
0177F00184000000
0234K00070000000
0177M00174000000
0178J00019000000
0235J00106000000
0177A00074000000
0235B00293000000
0178H00235000000
0235A00189000000
0234P00165140700
0235J00200000000
0235B00062000000
0235J00322000000
0177R00064000000
0177R00170000000
0178M00090000000
0234N00185000000
0178A00247000000
0178A00141000A00
0178L00194000000
0235P00212000000
0177F00158000000
0235B00208000000
0177L00038000000
0235B00011000000
0177P00166000000
0235P00093000000
0177M00141000000
0235J00168000000
0235R00270000000
0177R00196000000
0235A00132000000
0178B00080000000
0177R00088000000
0177R00022000000
0178G00161000000
0178B00250000000
0235B00390000000
0178K00028000000
0177S00119000000
0235R00250000000
0178G00201000000
0177F00194000000
0234P00165130100
0178A00278000000
0178J00050000000
0177S00227000000
0177P00156000000
0234N00121000000
0178L00346000000
0234J00148000000
0178E00147000000
0178F00002000000
0178C00030000000
0235P00158000000
0177E00097000000
0178A00179000000
0234J00134000000
0177M00162000000
0234N00340000000
0235K00065000000
0178A00253000000
0178B00172000000
0178A00211000000
0235B00194000000
0177F00318000000
0234N00064000000
0178B00035000000
0177N00147000000
0177S00206000000
0178K00150000000
0235A00083000000
0235B00179000000
0234P00165110100
0235E00250000000
0234N00012000000
0234J00020000000
0234P00165290800
0177N00279000000
0178C00058000000
0235A00149000000
0178G00093000000
0178E00125000000
0235J00102000000
0178E00200000000
0178J00084000000
0178L00184000000
0235L00274000000
0178L00244000000
0178E00194000000
0234J00142000000
0177E00180000000
0234P00304000000
0178L00101000000
0177K00066000000
0235P00116000000
0234N00327000000
0177K00019000000
0234J00027000000
0178M00154000000
0178E00089000000
0177N00228000000
0178D00185000000
0234K00225000000
0178H00171000000
0234P00032000000
0234P00330000000
0234P00334000000
0177N00226000000
0178L00333000000
0178D00159000000
0177B00132000000
0235J00300000000
0235E00359000000
0177S00039000000
0178C00014000000
0178C00147000100
0235A00098000000
0235J00235000000
0235E00140000000
0178D00005000000
0178A00142000000
0235J00139000000
0234N00321000000
0235R00128000000
0235A00023000000
0235E00316000000
0234J00108000000
0178F00027000000
0177F00186000000
0178B00076000000
0178M00036000000
0178E00017000000
0178A00178000000
0177M00200000000
0234P00165270500
0178A00226000000
0178G00096000000
0177S00164000000
0235E00150000000
0235B00058000000
0178M00092000000
0178G00071000000
0235A00312000000
0177S00258030200
0234P00165340900
0177R00027000000
0178A00185000000
0235E00332000000
0235P00055000000
0235A00166000000
0178E00034000000
0178B00050000000
0177R00034000000
0178M00156000000
0235E00014000000
0178J00055000000
0178K00046000000
0234P00165180600
0234J00015000000
0178G00011000000
0178G00107000000
0178L00011000000
0178L00291000100
0235A00089000000
0234P00011000000
0177N00103000000
0178M00145000000
0178D00295000000
0235N00270000000
0178M00012000000
0178H00243000000
0234K00180000000
0235A00269000000
0178A00012000000
0178H00141000000
0178B00285001500
0178D00271000000
0178M00063000000
0178M00044000000
0178M00088000000
0234N00086000000
0235A00332000000
0176P00296000000
0177P00300000000
0177P00031000000
0178L00235000000
0235R00048000000
0177N00152000000
0234N00145000000
0235N00304000000
0177P00324000000
0177N00290000000
0235E00163000000
0177N00130000000
0178G00026000000
0177P00108000000
0178H00307000000
0178H00169000000
0178G00035000000
0235R00152000000
0235J00090000000
0177P00077000000
0178G00224000000
0178F00016000000
0177F00336000000
0177L00028000000
0177S00106000000
0178F00052000000
0178G00177000000
0235J00222000000
0235A00273000000
0235P00256000000
0234J00031000000
0178L00069000000
0235A00248000000
0178B00160000000
0177L00026000000
0177A00092000000
0178A00290000000
0235E00176000000
0235B00103000000
0178A00197000000
0235G00080000000
0177R00277000000
0178E00115000000
0177E00224000000
0178G00118000000
0177E00272000000
0235J00154000000
0178J00061000000
0235A00018000000
0235B00330000000
0178C00152000000
0177F00116000000
0234N00083000000
0178G00200000000
0178B00221000000
0178G00064000000
0235E00070000000
0234J00146000000
0235E00080000000
0234P00165751100
0235L00326000000
0178D00016000000
0178E00018000000
0178B00195000000
0234P00165440400
0235E00009000000
0178K00100000000
0235J00048000000
0178G00084000000
0235E00137000000
0234N00008000000
0178B00222000000
0177P00002000000
0176N00088000000
0234P00165240200
0178A00263000000
0177N00250000000
0235A00241000000
0177R00226000000
0178L00049000000
0178H00146000000
0178L00238000B00
0178F00175000000
0234N00187000000
0178B00100000000
0178F00024000000
0178G00242000000
0178A00252000000
0178B00201000000
0234N00298000000
0178B00220000000
0235A00105000000
0178B00265000000
0235R00012000000
0178L00311000000
0178J00072000000
0178B00211000000
0178E00026000000
0178G00229000000
0234K00154000000
0235A00052000000
0235A00091000000
0235E00181000000
0235K00105000000
0234N00225000000
0178B00270000000
0178C00128000000
0178G00093000A00
0234P00068000000
0234K00196000000
0235E00273000000
0177F00240000000
0235J00277000000
0235A00187000000
0178G00130000000
0178L00142000000
0235N00127000000
0178M00116000000
0178D00222000A00
0235J00183000000
0178L00208000000
0234J00112000000
0234P00165190700
0235E00401000000
0178F00039000000
0235E00198000000
0235A00011000000
0178F00041000000
0129K00100000500
0234E00180000000
0178H00240000000
0178M00020000000
0235F00020000000
0234N00104000000
0178E00224000000
0177P00079000100
0235R00288000000
0177A00037000000
0178F00035000000
0235J00198000000
