parcelid
0746F00057000000
0747B00233000000
0746P00106000000
0747B00099000000
0746N00007000000
0746B00058000000
0746B00046000000
0747C00349000000
0746R00242000000
0746R00277000000
0747B00013000000
0746S00307000000
0746K00144000000
0747D00261000000
0746M00338000000
0746P00254000000
0746F00070000000
0746K00311000000
0747A00008000000
0747B00209000000
0746R00304000000
0746P00061000000
0746P00180000000
0747A00027000000
0747A00159000000
0747C00247000000
0746P00096000000
0746P00237000000
0747B00199000000
0747B00263000000
0746L00394000000
0745P00229000000
0746K00277000000
0747B00065000000
0747B00090000000
0746P00064000000
0747G00204000000
0746K00179000000
0746K00235000000
0746R00222000000
0746K00224000000
0746R00319000000
0746B00182000000
0746R00224000000
0747E00276000000
0747A00133000000
0746B00175000000
0746R00159000000
0746F00107000000
0747A00247000000
0746K00168000000
0747C00156000000
0746K00383000000
0746R00260000000
0747A00308000000
0746K00226000000
0746F00352000000
0746B00149000000
0746L00250000000
0747A00070000000
0746A00216000000
0747B00148000000
0746K00220000000
0746P00260000000
0747A00158000000
0747A00074000000
0746P00225000000
0747A00163000000
0746N00239000000
0746L00189000000
0746B00215000000
0746F00156000000
0746P00129000000
0746N00087000000
0746K00394000000
0746N00125000000
0745P00186000000
0746R00102000000
0747B00244000000
0746K00251000000
0746P00227000000
0746K00123000000
0746L00048000000
0747C00109000000
0746N00075000000
0746F00075000000
0746B00174000000
0746B00062000000
0745P00251000000
0746N00122000000
0747D00214000000
0745K00041000000
0747C00065000000
0746P00016000000
0746P00276000000
0746N00083000000
0745P00263000000
0746B00214000000
0747A00071000000
0747G00257000000
0747C00072000000
0746F00036000000
0747G00098000000
0747A00166000000
0746R00265000000
0746P00282000000
0746L00391000000
0746N00269000000
0747B00246000000
0746N00298000000
0747C00270000000
0746R00230000000
0746R00177000000
0746R00298000000
0745P00151000000
0746L00370000000
0746K00022000000
0747A00039000000
0746P00038000000
0746E00038000000
0747A00277000000
0746P00006000000
0746B00177000000
0746P00134000000
0745P00255000000
0747A00312000000
0747B00297000000
0747C00256000000
0747A00152000000
0746R00284000000
0747E00205000000
0746R00325000000
0746R00355000000
0747B00078000000
0746P00172000000
0747B00006000000
0747B00317000000
0746G00016000000
0746G00059000000
0747G00118000000
0746F00097000000
0746P00214000000
0746B00113000000
0746L00387000000
0746G00049000000
0746P00100000000
0746L00101000000
0746P00113000000
0746L00040000000
0746P00213000000
0746N00073000000
0746P00005000000
0747B00003000000
0746R00321000000
0746P00049000000
0747B00210000000
0746K00059000000
0747A00243000000
0746P00142000000
0747A00310000000
0746N00171000000
0746P00240000000
0747B00260000000
0746P00127000000
0747C00139000000
0746P00088000000
0746N00094000000
0745K00214000000
0746L00055000000
0747C00151000000
0746R00340000000
0747A00012000000
0746P00233000000
0746R00193000000
0746P00147000000
0746C00300000000
0746P00066000000
0747C00210000000
0746R00317000000
0747B00325000000
0746F00110000000
0746E00003000000
0745P00207000000
0747B00208000000
0746R00226000000
0746R00132000000
0746K00275000000
0747B00053000000
0746R00370000000
0746N00076000000
0747B00132000000
0745P00147000000
0746K00276000000
0746F00152000000
0746L00396000000
0746B00199000000
0747B00072000000
0747B00164000000
0746E00052000000
0746P00140000000
0746L00111000000
0747B00160000000
0747A00097000000
0747B00222000000
0747A00090000000
0746B00100000000
0747B00215000000
0747C00050000000
0747A00034000000
0746P00226000000
0747A00115000000
0747A00101A00100
0746P00150000000
0747G00095000000
0747A00173000000
0747B00165000000
0746L00347000000
0642H00225000000
0746L00004000000
0746K00247000000
0746B00198000000
