parcelid
0374G00081000000
0374H00027000000
0374K00027000000
0374L00144000000
0374L00222000000
0374G00072000000
0374G00231000000
0374G00116000000
0374L00093000000
0374C00170000000
0374L00145000000
0374G00310000000
0374G00067000000
0374H00123000000
0374C00127000000
0374F00038000000
0374L00216000000
0374L00270000000
0374C00269000000
0374L00108000000
0374H00104000000
0374L00166000000
0374G00152000000
0374L00072000000
0374C00282000000
0374C00062000000
0374H00036000000
0374M00014000000
0374C00278000000
0374C00110000000
0374G00317000000
0374L00035000000
0374L00046000000
0374C00336000000
0374F00021000000
0374C00279000000
0374G00074000000
0374L00189000000
0374L00056000000
0374C00092000000
0374L00080000000
0374G00218000000
0374D00047000000
0374H00073000000
0374C00312000000
0374F00099000000
0374H00093000000
0374G00254000000
0374R00258000000
0374C00194000000
0374F00042000000
0374C00100000000
0374G00009000000
0374G00027000000
0374F00028000000
0374L00260000000
0374H00113000000
0374F00033000000
0374H00080000000
0374C00054000000
0374H00011000000
0374G00319000000
0374G00046000000
0373R00189000000
0374G00181000000
0374G00213000000
0374R00203000000
0374L00322000000
0374R00188000000
0374G00078000000
0374G00271000000
0374H00228000000
0374L00149000000
0374H00102000000
0374L00256000000
0374L00065000000
0374C00284000000
0374G00247000000
0374K00008000000
0374G00094000000
0374C00202000000
0374L00151000000
0374L00117000000
0374L00036000000
0374R00250000000
0374K00007000000
0374L00214000000
0374G00198000000
0374R00186000000
0374C00043000000
0374G00279000000
0374K00015000000
0374F00250000000
0374G00123000000
0374M00020000000
0374L00047000000
0374F00075000000
0374H00111000000
0374G00182000000
0374M00005000000
0374L00163000000
0374C00313000000
0374D00008000000
0374L00064000000
0374H00022000000
0374C00198000000
0374L00172000000
0374C00235000000
0374G00161000000
0374H00137000000
0374C00072000000
0374L00212000000
0374L00114000000
0374C00088000000
0374G00257000000
0374M00037000000
0374G00276000000
0374G00088000000
0374G00106000000
0374R00204000000
0374G00112000000
0374L00014000000
0373R00160000000
0374G00036000000
0374G00100000000
0374F00039000000
0374C00200000000
0374M00039000000
0374B00010000000
0374F00013000000
0374F00079000000
0374R00222000000
0374G00338000000
0374L00182000000
0373R00196000000
0374F00026000000
0374G00092000000
0374H00066000000
0374L00287000000
0374H00129000000
0374D00049000000
0374G00334000000
0374R00229000000
0374G00336000000
0374H00048000000
0374C00335000000
0374H00038000000
0374K00009000000
0374C00190000000
0374C00156000000
0374H00068000000
0374G00268000000
0374C00154000000
0374L00294000000
0374L00307000000
0374D00036000000
0374C00338000000
0374G00332000000
0374G00016000000
0374L00159000000
0374M00045000000
0374C00276000000
0374M00150000000
0374H00226000000
0374H00125000000
0374L00126000000
0374L00185000000
0374L00217000000
0374G00041000000
0374G00294000000
0374L00092000000
0374L00110000000
0374C00102000000
0373R00164000000
0374G00018000000
0374L00176000000
0374G00234000000
0374G00239000000
0374H00230000000
0374L00246000000
0374L00130000000
0374L00304000000
0374H00142000000
0374L00310000000
0373R00187000000
0374M00011000000
0374H00015000000
0373R00162000000
0374C00050000000
0374G00260000000
0374C00108000000
0374R00189000000
0373R00177000000
0374R00209000000
0374C00237000000
0374K00025000000
0374H00004000000
0374F00044000000
0374G00108000000
0374F00032000000
0374H00152000000
0374G00137000000
0374C00038000000
0374H00084000000
0374H00089000000
0374H00099000000
0374H00076000000
0374H00139000000
0374M00016000000
0374L00079000000
0374F00005000000
0374L00136000000
0374G00296000000
0374L00193000000
0374K00017000000
0373R00185000000
0374F00030000000
0374L00062000000
0374L00296000000
0374F00040000000
0374G00121000000
0374G00285000000
0374L00042000000
0374L00095000000
0374G00221000000
0374L00238000000
0374C00085000000
0374G00244000000
0374C00196000000
0374L00200000000
0374L00124000000
0374L00106000000
0374M00044000000
0374C00046000001
0374G00202000001
0374L00097000000
0374G00312000000
0374G00179000000
0373R00194000000
0374G00076000000
0374H00064000000
0374H00170000000
0374F00126000000
0374L00309000000
0374C00330000000
0374L00233000000
0373R00175000000
0374F00007000000
0374L00229000001
0374L00067000000
0374G00330000000
0374G00053000000
0374R00213000000
0374L00236000000
0374H00042000000
0374K00012000000
0374D00042000000
0374L00317000000
0374L00142000000
0374G00096000000
0374G00110000000
0374H00234000000
0374L00283000000
0374G00150000000
0374L00112000000
0374L00221000000
0374G00264000000
0374M00022000000
0374G00083000000
0374M00032000000
0374H00126000000
0374H00054000000
0374G00208000000
0374C00272000000
0374C00083000000
0374M00041000000
0374R00220000000
0374R00207000000
0374G00314000000
0374H00115000000
0374F00093000000
0373R00197000000
0374G00246000000
0374G00200000000
0374H00191000000
0374F00112000000
0374G00007000000
0374G00156000000
0374H00030000000
0374H00121000000
0374H00053000000
0374L00315000000
0373R00181000000
0374F00120000000
0374H00082000000
0374F00037000000
0374H00058000000
0374L00075000000
0374C00090000000
0374L00262000000
0374L00156000000
0374L00012000000
0374L00083000000
0374R00190000000
0374L00252000000
0374L00168000000
0374L00208000000
0374L00196000000
0374C00168000000
0374H00078000000
0374L00127000000
0374G00283000000
0374R00185000000
0374H00208000000
0374F00015000000
0374F00086000000
0374L00049000000
0374L00103000000
0374C00098000000
0374C00041000000
0374G00002000000
0374L00305000000
0374K00040000000
0374H00127000000
0374G00263000000
0374C00086000000
0374L00178000000
0374L00282000000
0374G00048000000
0374H00156000000
0374H00095000000
0374H00128000000
0374G00318000000
0374L00264000000
0374C00286000000
0374F00047000000
0374G00055000000
0374L00087000000
0374K00024000000
0374F00109000000
0374D00044000000
0374C00192000000
0374G00159000000
0374L00274000000
0374L00043000000
0374F00100000000
0374G00034000000
0374L00060000000
0374M00002000000
0374L00320000000
0374G00215000000
0374C00292000000
0374C00340000000
0374D00038000000
0374L00268000000
0374H00002000000
0374G00236000000
0374K00021000000
0374K00019000000
0374H00014000000
0374F00009000000
0374G00256000000
0374M00042000000
0374G00044000000
0374G00006000000
0374B00013000000
0374F00046000000
0374C00204000000
0374L00302000000
0374M00036000000
0374C00337000000
0374H00024000000
0374H00206000000
0374L00122000000
0374L00311000000
0374L00215000000
0374G00132000000
0374H00019000000
0374C00230000000
0374K00006000000
0374L00066000000
0374L00175000000
0374G00102000000
0374M00029000000
0374C00063000000
0374C00118000000
0374F00089000000
0374C00075000000
0374G00124000000
0374G00183000000
0374L00173000000
0374H00091000000
0374L00098000000
0374L00219000000
0374M00048000000
0374G00126000000
0374F00019000000
0374C00120000000
0374L00134000000
0374L00204000000
0374L00044000000
0374L00121000000
0374H00117000000
0374K00020000000
0374H00017000000
0374L00285000000
0374F00095000000
0374L00191000000
0374L00313000000
0374M00013000000
0374L00249000000
0374R00260000000
0374L00231000000
0374C00228000000
0374G00104000000
0374G00178000000
0374G00210000000
0374C00104000000
0374G00039000000
0374M00055000000
0374G00023000000
0374L00312000000
0374L00272000000
0374H00106000000
0374G00216000000
0374C00116000000
0374H00059000000
0374G00273000000
0374G00135000000
0374G00251000000
0374R00201000000
0374L00242000000
0374C00094000000
0374G00128000000
0374L00045000000
0374L00070000000
0374H00109000000
0374H00034000000
0374G00224000000
0374M00054000000
0374C00079000000
0374R00227000000
0374L00139000000
0374H00044000000
0374G00051000000
0374L00210000000
0374F00104000000
0374H00119000000
0374L00244000000
0374C00117000000
0374G00090000000
0374G00082000000
0374L00051000000
0373R00158000000
0374G00025000000
0374F00014000000
0374L00276000000
0374G00291000000
0374G00086000000
0374L00298000000
0374G00298000000
0374G00289000000
0374L00280000000
0374L00192000000
0374H00055000000
0374H00062000000
0374H00071000000
0374L00025000000
0374H00087000000
0374L00202000000
0374F00024000000
0374L00078000000
0374G00305000000
0374C00036000000
0374G00292000000
0374G00206000000
0374L00074000000
0374L00077000000
0374K00014000000
0374L00119000000
0374G00277000000
0374G00306000000
0374G00274000000
0374G00059000000
0374L00266000000
0374C00096000000
0374G00004000000
0374L00147000000
0374L00195000000
0374C00287000000
0374L00226000000
0374K00030000000
0374H00155000000
0374L00085000000
0374C00124000000
0374L00054000000
0374L00254000000
0374H00126000A00
0374L00153000000
0374R00210000000
0374M00053000000
0374H00097000000
0374C00106000000
0374C00326000000
0374G00020000000
0374L00120000000
0374L00161000000
0374R00212000000
0374G00120000000
0374C00314000000
0374M00090000000
0374D00004000000
0374F00090000000
0374H00046000000
0374F00035000000
0374L00198000000
0374G00061000000
0374L00306000000
0374M00027000000
0374G00098000000
0374H00193000000
0374G00035000000
